date,lat,lon,alt,temperature,pressure,humidity,light,ir_light,uv_light,mq3,mq135,mq7,mq4
1433896943029,48.245787333,16.431553,137.4,26.6,1007.39,,,,,31,55,76,45
1433896943235,48.245787333,16.431553,137.4,26.5,1007.34,,,,,31,55,76,45
1433896943442,48.245787333,16.431553,137.4,26.5,1007.25,,,,,31,55,76,45
1433896943648,48.245787333,16.431553,137.4,26.6,1007.34,,,,,31,55,76,45
1433896943854,48.245787333,16.431553,137.4,26.6,1007.42,,,,,31,55,76,45
1433896944059,48.245787333,16.431553,137.4,26.6,1007.46,,,,,31,55,76,45
1433896944265,48.245787333,16.431553,137.4,26.6,1007.35,,,,,31,55,76,45
1433896944471,48.245787333,16.431553,137.4,26.6,1007.36,,,,,31,55,76,45
1433896944677,48.245787333,16.431553,137.4,26.6,1007.38,,,,,31,55,76,45
1433896944883,48.245787333,16.431553,137.4,26.6,1007.38,,,,,31,55,76,45
1433896945089,48.245787333,16.431553,137.4,26.6,1007.36,,,,,31,55,76,45
1433896945295,48.245787333,16.431553,137.4,26.6,1007.37,,,,,31,55,76,44
1433896945501,48.245787333,16.431553,137.4,26.6,1007.32,,,,,31,55,76,45
1433896945706,48.245787333,16.431553,137.4,26.6,1007.41,,,,,31,55,76,45
1433896945912,48.245787333,16.431553,137.4,26.6,1007.38,,,,,31,55,77,45
1433896946118,48.245787333,16.431553,137.4,26.6,1007.43,,,,,31,55,76,44
1433896946324,48.245787333,16.431553,137.4,26.6,1007.34,,,,,31,55,76,45
1433896946528,48.245787333,16.431553,137.4,26.6,1007.4,,,,,31,55,76,44
1433896946734,48.245787333,16.431553,137.4,26.6,1007.36,,,,,31,55,76,45
1433896946940,48.245787333,16.431553,137.4,26.6,1007.39,,,,,31,55,76,44
1433896947146,48.245787333,16.431553,137.4,26.6,1007.35,,,,,31,55,76,44
1433896947353,48.245787333,16.431553,137.4,26.6,1007.3,,,,,31,55,76,44
1433896947558,48.245787333,16.431553,137.4,26.6,1007.31,,,,,31,55,76,44
1433896947766,48.245787333,16.431553,137.4,26.6,1007.25,,,,,31,55,76,44
1433896947972,48.245787333,16.431553,137.4,26.6,1007.33,,,,,31,55,76,44
1433896948178,48.245787333,16.431553,137.4,26.6,1007.31,,,,,31,55,76,44
1433896948384,48.245787333,16.431553,137.4,26.6,1007.28,,,,,31,55,76,44
1433896948592,48.245787333,16.431553,137.4,26.6,1007.29,,,,,31,55,76,44
1433896948798,48.245787333,16.431553,137.4,26.6,1007.28,,,,,31,55,76,44
1433896949003,48.245787333,16.431553,137.4,26.6,1007.26,,,,,31,55,76,44
1433896949209,48.245787333,16.431553,137.4,26.6,1007.35,,,,,31,55,76,44
1433896949415,48.245787333,16.431553,137.4,26.6,1007.25,,,,,31,55,76,44
1433896949622,48.245787333,16.431553,137.4,26.6,1007.3,,,,,31,55,76,44
1433896949828,48.245787333,16.431553,137.4,26.6,1007.31,,,,,31,55,76,44
1433896950033,48.245787333,16.431553,137.4,26.6,1007.29,,,,,31,55,76,44
1433896950239,48.245787333,16.431553,137.4,26.6,1007.3,,,,,31,55,76,44
1433896950446,48.245787333,16.431553,137.4,26.6,1007.29,,,,,31,55,76,44
1433896950653,48.245787333,16.431553,137.4,26.6,1007.31,,,,,31,55,76,44
1433896950860,48.245787333,16.431553,137.4,26.6,1007.33,,,,,31,55,76,44
1433896951066,48.245787333,16.431553,137.4,26.6,1007.32,,,,,31,55,76,44
1433896951274,48.245787333,16.431553,137.4,26.7,1007.32,,,,,31,55,76,44
1433896951482,48.245787333,16.431553,137.4,26.6,1007.27,,,,,31,55,76,44
1433896951689,48.245787333,16.431553,137.4,26.7,1007.27,,,,,31,55,76,44
1433896951893,48.245787333,16.431553,137.4,26.7,1007.27,,,,,31,55,76,44
1433896952099,48.245787333,16.431553,137.4,26.7,1007.35,,,,,31,55,76,44
1433896952305,48.245787333,16.431553,137.4,26.7,1007.28,,,,,31,55,76,44
1433896952511,48.245787333,16.431553,137.4,26.7,1007.29,,,,,31,55,76,44
1433896952718,48.245787333,16.431553,137.4,26.7,1007.3,,,,,31,55,76,44
1433896952923,48.245787333,16.431553,137.4,26.7,1007.27,,,,,31,55,76,44
1433896953129,48.245787333,16.431553,137.4,26.7,1007.28,,,,,31,55,76,44
1433896953335,48.245787333,16.431553,137.4,26.7,1007.33,,,,,31,55,76,44
1433896953541,48.245787333,16.431553,137.4,26.7,1007.32,,,,,31,55,76,44
1433896953747,48.245787333,16.431553,137.4,26.7,1007.28,,,,,31,55,76,44
1433896953953,48.245787333,16.431553,137.4,26.7,1007.31,,,,,31,55,76,44
1433896954158,48.245787333,16.431553,137.4,26.7,1007.38,,,,,31,55,76,44
1433896954365,48.245787333,16.431553,137.4,26.7,1007.32,,,,,31,55,76,44
1433896954571,48.245787333,16.431553,137.4,26.7,1007.29,,,,,31,55,76,44
1433896954777,48.245787333,16.431553,137.4,26.7,1007.27,,,,,31,55,76,44
1433896954983,48.245787333,16.431553,137.4,26.7,1007.28,,,,,31,55,76,44
1433896955189,48.245787333,16.431553,137.4,26.7,1007.3,,,,,31,55,76,44
1433896955398,48.245787333,16.431553,137.4,26.7,1007.36,,,,,31,55,76,44
1433896955601,48.245787333,16.431553,137.4,26.7,1007.31,,,,,31,55,76,44
1433896955807,48.245787333,16.431553,137.4,26.7,1007.31,,,,,31,55,76,44
1433896956013,48.245787333,16.431553,137.4,26.7,1007.34,,,,,31,55,76,44
1433896956218,48.245787333,16.431553,137.4,26.7,1007.32,,,,,31,55,76,44
1433896956424,48.245787333,16.431553,137.4,26.7,1007.22,,,,,31,55,76,44
1433896956629,48.245787333,16.431553,137.4,26.7,1007.37,,,,,31,55,76,44
1433896956837,48.245787333,16.431553,137.4,26.7,1007.29,,,,,31,55,76,44
1433896957040,48.245787333,16.431553,137.4,26.7,1007.29,,,,,31,55,76,44
1433896957242,48.245787333,16.431553,137.4,26.7,1007.35,,,,,31,55,76,44
1433896957448,48.245787333,16.431553,137.4,26.7,1007.36,,,,,31,55,76,44
1433896957655,48.245787333,16.431553,137.4,26.7,1007.25,,,,,31,55,76,44
1433896957861,48.245787333,16.431553,137.4,26.7,1007.25,,,,,31,55,76,44
1433896958067,48.245787333,16.431553,137.4,26.7,1007.28,,,,,31,55,76,44
1433896958273,48.245787333,16.431553,137.4,26.8,1007.34,,,,,31,55,76,44
1433896958480,48.245787333,16.431553,137.4,26.7,1007.32,,,,,31,55,76,44
1433896958686,48.245787333,16.431553,137.4,26.8,1007.29,,,,,32,55,76,44
1433896958891,48.245787333,16.431553,137.4,26.8,1007.27,,,,,31,55,76,44
1433896959097,48.245787333,16.431553,137.4,26.8,1007.26,,,,,31,55,76,44
1433896959303,48.245787333,16.431553,137.4,26.8,1007.27,,,,,31,55,76,44
1433896959512,48.245787333,16.431553,137.4,26.8,1007.27,,,,,31,55,76,44
1433896959715,48.245787333,16.431553,137.4,26.8,1007.28,,,,,31,55,76,44
1433896959921,48.245787333,16.431553,137.4,26.8,1007.25,,,,,31,55,76,44
1433896960127,48.245787333,16.431553,137.4,26.8,1007.26,,,,,31,55,76,44
1433896960335,48.245787333,16.431553,137.4,26.8,1007.36,,,,,31,55,76,44
1433896960536,48.245787333,16.431553,137.4,26.8,1007.32,,,,,31,55,76,44
1433896960739,48.245787333,16.431553,137.4,26.8,1007.3,,,,,31,55,76,44
1433896960944,48.245787333,16.431553,137.4,26.8,1007.34,,,,,31,55,76,44
1433896961148,48.245787333,16.431553,137.4,26.8,1007.29,,,,,31,55,76,44
1433896961352,48.245787333,16.431553,137.4,26.8,1007.35,,,,,31,55,76,44
1433896961559,48.245787333,16.431553,137.4,26.8,1007.37,,,,,31,55,76,44
1433896961768,48.245787333,16.431553,137.4,26.8,1007.31,,,,,31,55,76,44
1433896961975,48.245787333,16.431553,137.4,26.8,1007.4,,,,,31,55,76,44
1433896962179,48.245787333,16.431553,137.4,26.8,1007.34,,,,,31,55,76,44
1433896962383,48.245787333,16.431553,137.4,26.8,1007.31,,,,,31,55,76,44
1433896962586,48.245787333,16.431553,137.4,26.8,1007.38,,,,,31,55,76,44
1433896962792,48.245787333,16.431553,137.4,26.8,1007.33,,,,,31,55,76,44
1433896962997,48.245787333,16.431553,137.4,26.8,1007.29,,,,,31,55,76,44
1433896963202,48.245787333,16.431553,137.4,26.8,1007.32,,,,,31,55,76,44
1433896963408,48.245787333,16.431553,137.4,26.8,1007.32,,,,,31,55,76,44
1433896963613,48.245787333,16.431553,137.4,26.8,1007.34,,,,,31,55,76,44
1433896963819,48.245787333,16.431553,137.4,26.8,1007.36,,,,,31,55,76,44
1433896964025,48.245787333,16.431553,137.4,26.8,1007.26,,,,,31,55,76,44
1433896964230,48.245787333,16.431553,137.4,26.8,1007.34,,,,,31,55,76,44
1433896964436,48.245787333,16.431553,137.4,26.8,1007.34,,,,,32,55,76,44
1433896964643,48.245787333,16.431553,137.4,26.8,1007.35,,,,,31,55,76,44
1433896964848,48.245787333,16.431553,137.4,26.8,1007.35,,,,,32,55,76,44
1433896965054,48.245787333,16.431553,137.4,26.8,1007.39,,,,,32,55,76,44
1433896965260,48.245787333,16.431553,137.4,26.8,1007.39,,,,,32,55,76,44
1433896965466,48.245787333,16.431553,137.4,26.8,1007.35,,,,,31,55,76,44
1433896965672,48.245787333,16.431553,137.4,26.8,1007.35,,,,,32,55,76,44
1433896965878,48.245787333,16.431553,137.4,26.8,1007.37,,,,,31,55,76,44
1433896966084,48.245787333,16.431553,137.4,26.8,1007.32,,,,,31,55,76,44
1433896966290,48.245787333,16.431553,137.4,26.8,1007.37,,,,,32,55,76,44
1433896966496,48.245787333,16.431553,137.4,26.8,1007.37,,,,,32,55,76,44
1433896966701,48.245787333,16.431553,137.4,26.8,1007.25,,,,,32,55,76,44
1433896966907,48.245787333,16.431553,137.4,26.8,1007.33,,,,,32,55,76,44
1433896967113,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896967320,48.245787333,16.431553,137.4,26.9,1007.39,,,,,32,55,76,44
1433896967528,48.245787333,16.431553,137.4,26.9,1007.33,,,,,32,55,76,44
1433896967733,48.245787333,16.431553,137.4,26.9,1007.31,,,,,31,55,77,44
1433896967939,48.245787333,16.431553,137.4,26.9,1007.39,,,,,31,55,76,44
1433896968145,48.245787333,16.431553,137.4,26.9,1007.35,,,,,31,55,76,44
1433896968348,48.245787333,16.431553,137.4,26.9,1007.36,,,,,31,55,76,44
1433896968552,48.245787333,16.431553,137.4,26.9,1007.33,,,,,31,55,76,44
1433896968758,48.245787333,16.431553,137.4,26.9,1007.32,,,,,31,55,76,44
1433896968961,48.245787333,16.431553,137.4,26.9,1007.37,,,,,31,55,76,44
1433896969169,48.245787333,16.431553,137.4,26.9,1007.31,,,,,32,55,76,44
1433896969376,48.245787333,16.431553,137.4,26.9,1007.31,,,,,32,55,76,44
1433896969579,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896969783,48.245787333,16.431553,137.4,26.9,1007.37,,,,,32,55,76,44
1433896969986,48.245787333,16.431553,137.4,26.9,1007.35,,,,,31,55,76,44
1433896970192,48.245787333,16.431553,137.4,26.9,1007.36,,,,,32,55,77,44
1433896970399,48.245787333,16.431553,137.4,26.9,1007.32,,,,,32,55,76,44
1433896970604,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896970810,48.245787333,16.431553,137.4,26.9,1007.33,,,,,32,55,76,44
1433896971017,48.245787333,16.431553,137.4,26.9,1007.32,,,,,32,55,76,44
1433896971223,48.245787333,16.431553,137.4,26.9,1007.33,,,,,32,55,76,44
1433896971428,48.245787333,16.431553,137.4,26.9,1007.34,,,,,32,55,77,44
1433896971631,48.245787333,16.431553,137.4,26.9,1007.34,,,,,32,55,76,44
1433896971837,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896972044,48.245787333,16.431553,137.4,26.9,1007.3,,,,,31,55,76,44
1433896972246,48.245787333,16.431553,137.4,26.9,1007.3,,,,,32,55,76,44
1433896972452,48.245787333,16.431553,137.4,26.9,1007.28,,,,,31,55,76,44
1433896972659,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896972867,48.245787333,16.431553,137.4,26.9,1007.29,,,,,31,55,76,44
1433896973070,48.245787333,16.431553,137.4,26.9,1007.33,,,,,32,55,76,44
1433896973274,48.245787333,16.431553,137.4,26.9,1007.33,,,,,31,55,76,44
1433896973477,48.245787333,16.431553,137.4,26.9,1007.29,,,,,31,55,76,44
1433896973680,48.245787333,16.431553,137.4,26.9,1007.27,,,,,31,55,76,44
1433896973884,48.245787333,16.431553,137.4,26.9,1007.25,,,,,31,55,76,44
1433896974090,48.245787333,16.431553,137.4,26.9,1007.31,,,,,31,55,76,44
1433896974299,48.245787333,16.431553,137.4,26.9,1007.3,,,,,31,55,76,44
1433896974508,48.245787333,16.431553,137.4,26.9,1007.23,,,,,31,55,76,44
1433896974715,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896974919,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896975122,48.245787333,16.431553,137.4,26.9,1007.27,,,,,32,55,76,44
1433896975328,48.245787333,16.431553,137.4,26.9,1007.27,,,,,32,55,76,44
1433896975534,48.245787333,16.431553,137.4,26.9,1007.24,,,,,32,55,76,44
1433896975740,48.245787333,16.431553,137.4,26.9,1007.23,,,,,32,55,76,44
1433896975945,48.245787333,16.431553,137.4,26.9,1007.32,,,,,32,55,76,44
1433896976150,48.245787333,16.431553,137.4,26.9,1007.27,,,,,32,55,76,44
1433896976353,48.245787333,16.431553,137.4,26.9,1007.28,,,,,32,55,76,44
1433896976555,48.245787333,16.431553,137.4,26.9,1007.36,,,,,32,55,76,44
1433896976761,48.245787333,16.431553,137.4,26.9,1007.25,,,,,32,55,76,44
1433896976966,48.245787333,16.431553,137.4,26.9,1007.27,,,,,32,55,76,44
1433896977170,48.245787333,16.431553,137.4,26.9,1007.34,,,,,32,55,76,44
1433896977376,48.245787333,16.431553,137.4,26.9,1007.34,,,,,32,55,76,44
1433896977579,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896977785,48.245787333,16.431553,137.4,26.9,1007.32,,,,,32,55,76,44
1433896977991,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896978194,48.245787333,16.431553,137.4,26.9,1007.3,,,,,32,55,76,44
1433896978401,48.245787333,16.431553,137.4,26.9,1007.31,,,,,32,55,76,44
1433896978605,48.245787333,16.431553,137.4,26.9,1007.3,,,,,32,55,76,44
1433896978808,48.245787333,16.431553,137.4,26.9,1007.26,,,,,32,55,76,44
1433896979012,48.245787333,16.431553,137.4,26.9,1007.31,,,,,32,55,76,44
1433896979216,48.245787333,16.431553,137.4,26.9,1007.36,,,,,32,55,76,44
1433896979420,48.245787333,16.431553,137.4,26.9,1007.38,,,,,32,55,76,44
1433896979625,48.245787333,16.431553,137.4,26.9,1007.26,,,,,32,55,76,44
1433896979832,48.245787333,16.431553,137.4,26.9,1007.22,,,,,32,55,76,44
1433896980038,48.245787333,16.431553,137.4,26.9,1007.25,,,,,32,55,76,44
1433896980246,48.245787333,16.431553,137.4,26.9,1007.33,,,,,32,55,76,44
1433896980454,48.245787333,16.431553,137.4,26.9,1007.32,,,,,32,55,76,44
1433896980657,48.245787333,16.431553,137.4,26.9,1007.31,,,,,32,55,76,44
1433896980860,48.245787333,16.431553,137.4,26.9,1007.31,,,,,32,55,76,44
1433896981063,48.245787333,16.431553,137.4,26.9,1007.46,,,,,32,55,76,44
1433896981267,48.245787333,16.431553,137.4,26.9,1007.31,,,,,32,55,76,44
1433896981473,48.245787333,16.431553,137.4,26.9,1007.36,,,,,32,55,76,44
1433896981679,48.245787333,16.431553,137.4,26.9,1007.34,,,,,32,55,76,44
1433896981885,48.245787333,16.431553,137.4,26.9,1007.32,,,,,32,55,76,44
1433896982091,48.245787333,16.431553,137.4,26.9,1007.26,,,,,32,55,76,44
1433896982297,48.245787333,16.431553,137.4,26.9,1007.26,,,,,32,55,76,44
1433896982503,48.245787333,16.431553,137.4,26.9,1007.3,,,,,32,55,76,44
1433896982708,48.245787333,16.431553,137.4,26.9,1007.3,,,,,32,55,76,44
1433896982914,48.245787333,16.431553,137.4,26.9,1007.36,,,,,32,55,76,44
1433896983120,48.245787333,16.431553,137.4,26.9,1007.32,,,,,32,55,76,44
1433896983327,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896983534,48.245787333,16.431553,137.4,26.9,1007.33,,,,,32,55,76,44
1433896983744,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896983956,48.245787333,16.431553,137.4,26.9,1007.36,,,,,32,55,76,44
1433896984167,48.245787333,16.431553,137.4,26.9,1007.35,,,,,32,55,76,44
1433896984377,48.245787333,16.431553,137.4,26.9,1007.33,,,,,32,55,76,44
1433896984587,48.245787333,16.431553,137.4,26.9,1007.38,,,,,32,56,76,44
1433896984794,48.245787333,16.431553,137.4,26.9,1007.29,,,,,32,55,76,44
1433896985003,48.245787333,16.431553,137.4,26.9,1007.22,,,,,32,55,76,44
1433896985211,48.245787333,16.431553,137.4,27,1007.24,,,,,32,55,76,44
1433896985420,48.245787333,16.431553,137.4,26.9,1007.35,,,,,32,55,76,44
1433896985630,48.245787333,16.431553,137.4,27,1007.25,,,,,32,55,76,44
1433896985840,48.245787333,16.431553,137.4,27,1007.34,,,,,32,55,76,44
1433896986049,48.245787333,16.431553,137.4,27,1007.3,,,,,32,55,76,44
1433896986257,48.245787333,16.431553,137.4,27,1007.38,,,,,32,55,76,44
1433896986465,48.245787333,16.431553,137.4,27,1007.27,,,,,32,55,76,44
1433896986673,48.245787333,16.431553,137.4,27,1007.35,,,,,32,55,76,44
1433896986882,48.245787333,16.431553,137.4,27,1007.32,,,,,32,55,76,44
1433896987090,48.245787333,16.431553,137.4,27,1007.33,,,,,32,55,76,44
1433896987298,48.245787333,16.431553,137.4,27,1007.31,,,,,32,55,76,44
1433896987506,48.245787333,16.431553,137.4,27,1007.3,,,,,32,55,76,44
1433896987716,48.245787333,16.431553,137.4,27,1007.31,,,,,32,55,76,44
1433896987924,48.245787333,16.431553,137.4,27,1007.34,,,,,32,55,76,44
1433896988132,48.245787333,16.431553,137.4,27,1007.35,,,,,32,55,76,44
1433896988340,48.245787333,16.431553,137.4,27,1007.26,,,,,32,55,76,44
1433896988549,48.245787333,16.431553,137.4,27,1007.35,,,,,32,55,76,44
1433896988757,48.245787333,16.431553,137.4,27,1007.33,,,,,32,55,76,44
1433896988967,48.245787333,16.431553,137.4,27,1007.28,,,,,31,55,76,44
1433896989174,48.245787333,16.431553,137.4,27,1007.31,,,,,32,55,76,44
1433896989382,48.245787333,16.431553,137.4,27,1007.22,,,,,31,55,76,44
1433896989590,48.245787333,16.431553,137.4,27,1007.25,,,,,32,55,76,44
1433896989798,48.245787333,16.431553,137.4,27,1007.28,,,,,31,55,76,44
1433896990007,48.245787333,16.431553,137.4,27,1007.29,,,,,31,55,76,44
1433896990213,48.245787333,16.431553,137.4,27,1007.27,,,,,31,55,76,44
1433896990421,48.245787333,16.431553,137.4,27,1007.23,,,,,31,55,76,44
1433896990630,48.245787333,16.431553,137.4,27,1007.19,,,,,31,55,76,44
1433896990838,48.245787333,16.431553,137.4,27,1007.27,,,,,31,55,76,44
1433896991047,48.245787333,16.431553,137.4,27,1007.32,,,,,31,55,76,44
1433896991257,48.245787333,16.431553,137.4,27,1007.33,,,,,31,55,76,44
1433896991465,48.245787333,16.431553,137.4,27,1007.33,,,,,31,55,76,44
1433896991673,48.245787333,16.431553,137.4,27,1007.29,,,,,31,55,76,44
1433896991882,48.245787333,16.431553,137.4,27,1007.24,,,,,31,55,76,44
1433896992089,48.245787333,16.431553,137.4,27,1007.26,,,,,32,55,76,44
1433896992297,48.245787333,16.431553,137.4,27,1007.24,,,,,31,55,76,44
1433896992506,48.245787333,16.431553,137.4,27,1007.31,,,,,31,55,76,44
1433896992714,48.245787333,16.431553,137.4,27,1007.26,,,,,31,55,76,44
1433896992922,48.245787333,16.431553,137.4,27,1007.2,,,,,31,55,76,44
1433896993130,48.245787333,16.431553,137.4,27,1007.21,,,,,31,55,76,44
1433896993339,48.245787333,16.431553,137.4,27,1007.22,,,,,31,55,76,44
1433896993548,48.245787333,16.431553,137.4,27,1007.24,,,,,31,55,76,44
1433896993756,48.245787333,16.431553,137.4,27,1007.21,,,,,31,55,76,44
1433896993964,48.245787333,16.431553,137.4,27,1007.32,,,,,31,55,76,44
1433896994172,48.245787333,16.431553,137.4,27,1007.32,,,,,31,55,76,44
1433896994380,48.245787333,16.431553,137.4,27,1007.27,,,,,31,55,76,44
1433896994589,48.245787333,16.431553,137.4,27,1007.31,,,,,31,55,76,44
1433896994796,48.245787333,16.431553,137.4,27,1007.29,,,,,31,55,76,44
1433896995004,48.245787333,16.431553,137.4,27,1007.27,,,,,31,55,76,44
1433896995212,48.245787333,16.431553,137.4,27,1007.22,,,,,31,55,76,44
1433896995419,48.245787333,16.431553,137.4,27.1,1007.25,,,,,31,55,76,44
1433896995626,48.245787333,16.431553,137.4,27.1,1007.31,,,,,31,55,76,44
1433896995835,48.245787333,16.431553,137.4,27.1,1007.27,,,,,31,55,76,44
1433896996043,48.245787333,16.431553,137.4,27.1,1007.19,,,,,31,55,76,44
1433896996253,48.245787333,16.431553,137.4,27.1,1007.23,,,,,31,55,76,44
1433896996460,48.245787333,16.431553,137.4,27.1,1007.27,,,,,31,55,76,44
1433896996668,48.245787333,16.431553,137.4,27.1,1007.28,,,,,31,54,76,44
1433896996876,48.245787333,16.431553,137.4,27.1,1007.29,,,,,31,55,76,44
1433896997084,48.245787333,16.431553,137.4,27.1,1007.35,,,,,31,55,76,44
1433896997292,48.245787333,16.431553,137.4,27.1,1007.39,,,,,31,55,76,44
1433896997500,48.245787333,16.431553,137.4,27.1,1007.21,,,,,31,55,76,44
1433896997708,48.245787333,16.431553,137.4,27.1,1007.25,,,,,31,55,76,44
1433896997916,48.245787333,16.431553,137.4,27.1,1007.28,,,,,31,55,76,44
1433896998124,48.245787333,16.431553,137.4,27.1,1007.29,,,,,31,55,76,44
1433896998332,48.245787333,16.431553,137.4,27.1,1007.28,,,,,31,55,76,44
1433896998539,48.245787333,16.431553,137.4,27.1,1007.27,,,,,31,55,76,44
1433896998747,48.245787333,16.431553,137.4,27.1,1007.26,,,,,31,55,76,44
1433896998955,48.245787333,16.431553,137.4,27.1,1007.31,,,,,31,54,76,44
1433896999163,48.245787333,16.431553,137.4,27.1,1007.27,,,,,31,54,76,44
1433896999371,48.245787333,16.431553,137.4,27.1,1007.25,,,,,31,55,76,44
1433896999580,48.245787333,16.431553,137.4,27.1,1007.29,,,,,31,55,76,44
1433896999789,48.245787333,16.431553,137.4,27.1,1007.3,,,,,31,54,76,44
1433896999997,48.245787333,16.431553,137.4,27.1,1007.28,,,,,31,54,76,44
1433897000206,48.245787333,16.431553,137.4,27.1,1007.26,,,,,31,54,76,44
1433897000414,48.245787333,16.431553,137.4,27.1,1007.31,,,,,31,54,76,44
1433897000622,48.245787333,16.431553,137.4,27.1,1007.31,,,,,31,55,76,44
1433897000830,48.245787333,16.431553,137.4,27.1,1007.32,,,,,31,55,76,44
1433897001039,48.245787333,16.431553,137.4,27.1,1007.29,,,,,31,54,76,44
1433897001248,48.245787333,16.431553,137.4,27.1,1007.22,,,,,31,54,76,44
1433897001459,48.245787333,16.431553,137.4,27.1,1007.29,,,,,31,54,76,44
1433897001670,48.245787333,16.431553,137.4,27.1,1007.25,,,,,31,54,76,44
1433897001880,48.245787333,16.431553,137.4,27.1,1007.29,,,,,31,54,76,44
1433897002089,48.245787333,16.431553,137.4,27.1,1007.24,,,,,31,54,76,44
1433897002297,48.245787333,16.431553,137.4,27.1,1007.18,,,,,31,54,76,44
1433897002505,48.245787333,16.431553,137.4,27.2,1007.15,,,,,31,54,76,44
1433897002713,48.245787333,16.431553,137.4,27.1,1007.24,,,,,31,54,76,44
1433897002922,48.245787333,16.431553,137.4,27.1,1007.21,,,,,31,54,76,44
1433897003129,48.245787333,16.431553,137.4,27.2,1007.2,,,,,31,54,76,44
1433897003337,48.245787333,16.431553,137.4,27.2,1007.3,,,,,31,54,76,44
1433897003547,48.245787333,16.431553,137.4,27.2,1007.26,,,,,31,54,76,44
1433897003757,48.245787333,16.431553,137.4,27.2,1007.18,,,,,31,54,76,44
1433897003967,48.245787333,16.431553,137.4,27.2,1007.25,,,,,31,54,76,44
1433897004176,48.245787333,16.431553,137.4,27.2,1007.21,,,,,31,54,76,44
1433897004384,48.245787333,16.431553,137.4,27.2,1007.26,,,,,32,54,76,44
1433897004592,48.245787333,16.431553,137.4,27.2,1007.22,,,,,31,54,76,44
1433897004801,48.245787333,16.431553,137.4,27.2,1007.23,,,,,31,54,76,44
1433897005008,48.245787333,16.431553,137.4,27.2,1007.29,,,,,31,54,76,44
1433897005216,48.245787333,16.431553,137.4,27.2,1007.14,,,,,31,54,76,44
1433897005425,48.245787333,16.431553,137.4,27.2,1007.23,,,,,32,54,76,44
1433897005632,48.245787333,16.431553,137.4,27.2,1007.19,,,,,32,54,76,44
1433897005841,48.245787333,16.431553,137.4,27.2,1007.31,,,,,32,54,76,44
1433897006049,48.245787333,16.431553,137.4,27.2,1007.24,,,,,32,54,76,44
1433897006257,48.245787333,16.431553,137.4,27.2,1007.3,,,,,32,54,76,44
1433897006465,48.245787333,16.431553,137.4,27.2,1007.27,,,,,32,54,76,44
1433897006673,48.245787333,16.431553,137.4,27.2,1007.29,,,,,32,54,76,44
1433897006880,48.245787333,16.431553,137.4,27.2,1007.25,,,,,32,54,76,44
1433897007091,48.245787333,16.431553,137.4,27.2,1007.22,,,,,32,54,76,44
1433897007301,48.245787333,16.431553,137.4,27.2,1007.28,,,,,32,54,76,44
1433897007509,48.245787333,16.431553,137.4,27.2,1007.23,,,,,32,54,76,44
1433897007717,48.245787333,16.431553,137.4,27.2,1007.2,,,,,31,54,76,44
1433897007926,48.245787333,16.431553,137.4,27.2,1007.18,,,,,32,54,76,44
1433897008138,48.245787333,16.431553,137.4,27.2,1007.3,,,,,32,55,76,44
1433897008349,48.245787333,16.431553,137.4,27.2,1007.27,,,,,32,55,76,44
1433897008557,48.245787333,16.431553,137.4,27.2,1007.28,,,,,32,55,76,44
1433897008765,48.245787333,16.431553,137.4,27.2,1007.29,,,,,32,55,76,44
1433897008973,48.245787333,16.431553,137.4,27.2,1007.23,,,,,32,55,76,44
1433897009181,48.245787333,16.431553,137.4,27.2,1007.24,,,,,32,55,76,44
1433897009389,48.245787333,16.431553,137.4,27.2,1007.25,,,,,32,55,76,44
1433897009596,48.245787333,16.431553,137.4,27.2,1007.2,,,,,32,55,76,44
1433897009803,48.245787333,16.431553,137.4,27.2,1007.17,,,,,32,55,76,44
1433897010012,48.245787333,16.431553,137.4,27.2,1007.2,,,,,32,55,76,44
1433897010219,48.245787333,16.431553,137.4,27.2,1007.23,,,,,32,55,76,44
1433897010428,48.245787333,16.431553,137.4,27.2,1007.24,,,,,32,55,76,44
1433897010640,48.245787333,16.431553,137.4,27.2,1007.24,,,,,32,55,76,44
1433897010852,48.245787333,16.431553,137.4,27.3,1007.25,,,,,32,55,76,44
1433897011059,48.245787333,16.431553,137.4,27.3,1007.32,,,,,32,55,76,44
1433897011266,48.245787333,16.431553,137.4,27.3,1007.23,,,,,32,55,76,44
1433897011475,48.245787333,16.431553,137.4,27.3,1007.25,,,,,32,55,76,44
1433897011684,48.245787333,16.431553,137.4,27.3,1007.21,,,,,32,55,76,44
1433897011893,48.245787333,16.431553,137.4,27.3,1007.29,,,,,32,56,76,44
